@relation Twitter

@attribute First-person numeric
@attribute Second-person numeric
@attribute Third-person numeric
@attribute Coordinating-Conjuction numeric
@attribute Past-tense-verbs numeric
@attribute Future-tense-verbs numeric
@attribute Commas numeric
@attribute Colons-semi-colons numeric
@attribute Dashes numeric
@attribute Parenthesis numeric
@attribute Ellipses numeric
@attribute Common-nouns numeric
@attribute Proper-nouns numeric
@attribute Adverbs numeric
@attribute wh-words numeric
@attribute Slang numeric
@attribute Upper-case-words
@attribute Average-sentence-length
@attribute Average-token-length
@attribute Number-of-sentences
@attribute Classname

@data
1,1,0,2,0,0,1,1,0,2,0,12,0,2,0,1,6,19.0,3.51612903226,2,StephenAtHome
1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,6.33333333333,4.42857142857,3,StephenAtHome
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,12.0,3.81818181818,1,StephenAtHome
3,0,0,1,3,0,1,0,2,0,0,8,1,1,1,0,3,15.0,3.8,2,StephenAtHome
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,14.0,5.16666666667,1,StephenAtHome
2,2,0,2,0,0,1,0,0,0,0,4,5,1,1,0,1,9.66666666667,4.28,3,StephenAtHome
1,2,0,1,0,0,1,0,0,0,0,3,0,1,2,0,0,18.0,4.5625,1,StephenAtHome
1,0,1,1,1,0,0,0,0,0,0,7,2,2,0,0,2,14.0,4.07692307692,2,StephenAtHome
3,0,0,1,1,0,0,1,1,0,0,3,0,0,1,0,1,10.5,4.23529411765,2,StephenAtHome
0,1,2,0,2,0,0,0,0,0,0,8,0,0,0,1,1,29.0,4.30769230769,1,StephenAtHome
0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,14.0,4.69230769231,1,StephenAtHome
2,0,1,0,1,0,1,0,0,0,0,5,2,4,0,0,2,9.33333333333,3.40909090909,3,StephenAtHome
0,0,1,1,0,2,0,0,0,0,0,1,3,0,0,0,0,10.5,4.27777777778,2,StephenAtHome
1,0,1,0,1,0,0,1,0,0,0,4,0,1,0,0,3,8.0,3.53846153846,2,StephenAtHome
1,2,0,1,0,1,0,1,0,0,0,9,0,1,0,0,2,28.0,4.4,1,StephenAtHome
0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,8.0,3.71428571429,1,StephenAtHome
3,0,0,1,0,0,0,0,0,0,0,5,0,2,1,1,0,19.0,4.05263157895,1,StephenAtHome
1,0,2,2,0,0,1,0,0,0,0,7,0,0,0,0,0,26.0,3.83333333333,1,StephenAtHome
1,3,1,0,0,0,1,0,0,0,0,1,0,3,0,0,1,24.0,3.63636363636,1,StephenAtHome
3,0,0,1,0,0,1,0,0,0,0,7,0,1,1,0,0,25.0,4.25,1,StephenAtHome
2,0,1,1,1,0,1,0,0,0,0,6,0,2,0,0,2,27.0,3.91666666667,1,StephenAtHome
0,0,1,1,0,0,0,1,0,0,0,8,0,1,0,0,0,12.0,4.66666666667,2,StephenAtHome
4,0,0,0,1,2,1,1,1,0,0,3,2,1,1,0,3,7.5,3.44444444444,4,StephenAtHome
2,0,0,0,2,0,1,0,0,0,0,5,0,1,1,0,2,24.0,4.0,1,StephenAtHome
2,0,0,3,3,0,1,0,0,0,0,8,0,2,0,1,0,29.0,3.46428571429,1,StephenAtHome
2,0,1,0,0,0,0,0,2,0,0,6,0,3,0,0,1,29.0,4.2,1,StephenAtHome
1,0,0,0,1,0,0,0,0,0,0,6,1,1,0,0,1,19.0,3.77777777778,1,StephenAtHome
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3.5,11.1666666667,2,StephenAtHome
0,0,1,1,0,0,1,0,0,0,0,3,3,1,0,0,0,21.0,5.26315789474,1,StephenAtHome
0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,1,11.0,4.33333333333,1,StephenAtHome
0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,9.0,4.28571428571,1,StephenAtHome
1,0,2,1,1,0,0,0,0,0,0,5,0,1,1,1,0,18.0,4.3125,1,StephenAtHome
1,0,1,0,0,0,1,0,0,0,0,8,0,1,0,0,0,20.0,4.33333333333,1,StephenAtHome
3,0,3,1,0,0,0,0,0,0,0,8,0,2,0,0,0,26.0,3.84,1,StephenAtHome
2,1,1,0,0,0,1,1,0,0,0,14,1,1,0,1,11,12.3333333333,2.87096774194,3,StephenAtHome
0,0,0,1,0,0,1,0,0,0,0,4,5,0,0,0,0,10.5,5.05555555556,2,StephenAtHome
0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,18.0,4.47058823529,1,StephenAtHome
5,0,0,1,2,0,1,0,0,0,0,8,2,0,0,0,0,27.0,4.08,1,StephenAtHome
0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,15.0,4.76923076923,1,StephenAtHome
2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,11.5,4.90476190476,2,StephenAtHome
0,1,1,1,0,0,1,0,0,0,0,9,3,1,0,0,3,10.3333333333,3.92592592593,3,StephenAtHome
1,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,11.5,4.33333333333,2,StephenAtHome
1,0,2,1,1,0,0,0,0,0,0,6,0,2,0,1,0,12.0,3.69565217391,2,StephenAtHome
2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,15.0,4.35714285714,1,StephenAtHome
3,0,0,0,0,0,1,0,2,0,0,9,0,0,0,0,2,25.0,4.7619047619,1,StephenAtHome
2,1,2,1,1,0,1,0,0,0,0,7,0,2,0,1,0,34.0,3.53333333333,1,StephenAtHome
0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,13.0,3.83333333333,1,StephenAtHome
1,2,0,0,1,1,1,0,0,0,0,9,0,0,0,0,2,24.0,4.04545454545,1,StephenAtHome
0,2,1,1,0,0,0,0,0,0,0,5,0,2,0,1,0,21.0,3.95238095238,1,StephenAtHome
0,1,1,1,1,1,0,0,0,0,0,7,4,3,0,0,3,15.5,4.03703703704,2,StephenAtHome
1,0,0,0,0,0,2,0,0,0,0,9,8,1,0,0,10,10.0,3.05882352941,4,StephenAtHome
6,0,0,1,0,0,1,0,0,0,0,1,0,3,2,0,5,12.5,3.09090909091,2,StephenAtHome
2,0,1,1,2,1,1,0,0,0,0,3,2,1,0,0,3,12.5,3.77272727273,2,StephenAtHome
0,2,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,19.0,4.94444444444,1,StephenAtHome
0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,0,0,25.0,3.5,1,StephenAtHome
1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,12.5,3.875,2,StephenAtHome
4,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,2,8.0,2.80952380952,3,StephenAtHome
2,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,3,8.5,3.6,2,StephenAtHome
3,0,0,0,0,1,2,0,2,0,0,7,0,0,0,0,2,16.5,3.92857142857,2,StephenAtHome
4,0,1,0,0,0,1,0,0,0,0,9,0,1,2,0,0,30.0,3.66666666667,1,StephenAtHome
2,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,13.0,4.46153846154,1,StephenAtHome
2,1,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,24.0,4.1,1,StephenAtHome
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,7.0,2.66666666667,1,StephenAtHome
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.0,4.4,1,StephenAtHome
0,1,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,8.33333333333,4.61904761905,3,StephenAtHome
3,0,1,1,0,1,1,0,0,0,1,1,1,6,0,0,3,9.66666666667,3.84,3,StephenAtHome
4,0,0,0,1,0,2,0,0,0,1,4,1,3,1,0,3,31.0,3.44444444444,1,StephenAtHome
1,0,1,0,1,0,0,1,0,0,0,10,1,2,0,0,1,26.0,4.30434782609,1,StephenAtHome
3,0,3,2,2,0,0,0,0,0,0,5,0,2,0,1,2,15.5,3.64285714286,2,StephenAtHome
2,0,2,1,0,0,1,0,0,0,0,5,0,3,1,0,1,20.0,4.42105263158,1,StephenAtHome
1,2,0,0,2,0,1,0,1,0,0,3,2,1,1,0,1,24.0,3.95238095238,1,StephenAtHome
2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,15.0,4.35714285714,1,StephenAtHome
4,0,0,1,0,0,0,1,0,0,0,15,0,1,0,1,7,12.0,3.03225806452,3,StephenAtHome
0,0,1,0,0,0,4,0,0,0,0,2,2,0,0,0,0,12.5,4.78947368421,2,StephenAtHome
1,2,1,0,0,1,1,0,0,0,0,4,2,1,1,0,0,14.0,3.96153846154,2,StephenAtHome
0,0,0,1,0,0,1,0,2,0,0,10,0,2,0,0,0,10.0,4.73333333333,2,StephenAtHome
0,4,0,0,0,2,1,2,0,2,0,10,0,3,0,1,3,13.0,3.29032258065,3,StephenAtHome
0,3,2,0,4,0,1,1,0,0,0,4,0,1,0,0,0,21.0,4.42105263158,1,StephenAtHome
6,0,0,0,2,0,1,0,2,0,0,7,0,1,0,0,5,16.0,3.48148148148,2,StephenAtHome
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,10.0,5.3,1,StephenAtHome
0,0,0,1,0,0,0,0,0,0,0,7,1,2,0,1,0,10.5,4.84210526316,2,StephenAtHome
2,0,0,1,2,0,1,0,0,0,0,2,1,0,0,0,2,9.5,3.1875,2,StephenAtHome
1,0,0,1,1,0,0,0,0,0,0,4,4,2,0,1,1,11.0,3.95,2,StephenAtHome
1,2,1,1,0,0,2,0,0,0,0,4,0,0,0,0,3,13.0,3.18181818182,2,StephenAtHome
1,0,1,0,0,0,1,0,0,0,0,5,2,1,0,0,1,24.0,4.45,1,StephenAtHome
0,0,1,0,0,0,1,1,1,0,0,4,0,2,1,0,1,11.5,4.25,2,StephenAtHome
1,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,9.5,4.625,2,StephenAtHome
0,0,2,1,0,0,1,0,1,0,0,6,0,1,0,0,0,27.0,4.0,1,StephenAtHome
0,1,1,0,1,1,1,0,0,0,0,8,0,0,2,0,0,27.0,4.65217391304,1,StephenAtHome
0,0,1,1,0,0,1,0,0,0,0,7,0,2,0,0,0,13.0,6.29411764706,2,StephenAtHome
2,0,1,0,0,1,1,2,0,2,0,11,3,0,2,0,6,34.0,3.89285714286,1,StephenAtHome
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4.0,5.28571428571,2,StephenAtHome
2,0,0,1,0,0,1,0,0,0,0,2,1,1,0,1,2,17.0,4.13333333333,1,StephenAtHome
1,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,1,9.0,5.0,2,StephenAtHome
0,0,1,0,0,0,1,0,0,0,0,6,0,2,0,0,0,19.0,4.76470588235,1,StephenAtHome
2,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,1,9.0,3.70588235294,2,StephenAtHome
0,0,0,0,0,0,1,1,3,0,0,9,0,1,1,0,2,28.0,4.4347826087,1,StephenAtHome
0,0,1,0,0,0,1,0,0,0,0,10,4,1,0,0,2,16.0,3.68965517241,2,StephenAtHome
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,15.0,3.76923076923,1,StephenAtHome
0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,9.0,4.375,1,StephenAtHome
2,1,0,0,1,0,1,0,0,0,0,5,0,1,0,0,2,10.5,3.66666666667,2,StephenAtHome
0,0,1,1,2,0,0,0,0,0,0,4,0,1,1,0,0,21.0,5.0,1,StephenAtHome
0,0,0,1,0,0,1,0,1,0,0,9,2,0,0,0,0,12.5,4.42857142857,2,StephenAtHome
2,3,0,1,1,0,1,0,0,0,0,3,1,6,0,1,1,7.5,3.84,4,StephenAtHome
0,0,1,1,0,0,0,0,0,0,0,5,0,1,2,0,0,24.0,4.17391304348,1,StephenAtHome
0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,10.0,4.7,1,StephenAtHome
2,0,0,0,1,0,2,0,1,0,0,7,3,1,0,0,3,14.0,3.86956521739,2,StephenAtHome
5,0,1,1,3,0,1,0,0,0,0,5,0,1,0,0,7,16.0,2.7037037037,2,StephenAtHome
0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,27.0,3.96153846154,1,StephenAtHome
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,15.0,3.78571428571,1,StephenAtHome
3,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,1,18.0,3.75,1,StephenAtHome
3,0,0,0,1,1,2,0,1,0,0,7,0,2,0,0,2,31.0,4.26923076923,1,StephenAtHome
1,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,12.0,3.73684210526,2,StephenAtHome
0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,1,1,19.0,4.58823529412,1,StephenAtHome
0,0,2,0,0,0,2,0,0,0,0,5,0,0,0,0,0,23.0,3.82352941176,1,StephenAtHome
6,0,2,2,2,0,1,0,0,0,0,9,0,1,0,0,0,27.0,3.76,1,StephenAtHome
2,0,1,1,2,0,2,0,0,0,0,4,3,1,1,0,1,24.0,4.47619047619,1,StephenAtHome
0,4,0,1,0,0,1,1,0,0,0,4,1,3,0,0,0,25.0,3.52173913043,1,StephenAtHome
1,0,2,2,1,0,0,0,1,0,0,4,0,2,0,1,0,24.0,3.31818181818,1,StephenAtHome
0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,15.0,3.92857142857,1,StephenAtHome
1,0,0,0,2,0,1,0,0,0,0,5,2,2,2,0,1,8.33333333333,4.38095238095,3,StephenAtHome
1,0,1,0,0,0,1,0,2,0,0,2,6,1,0,0,3,10.3333333333,4.0,3,StephenAtHome
2,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,8.5,4.6,2,StephenAtHome
1,0,0,1,0,0,1,0,0,0,0,3,0,4,0,0,0,17.0,4.28571428571,1,StephenAtHome
0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,7.0,6.53846153846,2,StephenAtHome
1,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,11.0,4.8,1,StephenAtHome
0,0,1,0,0,0,1,0,0,0,0,6,0,1,0,0,0,18.0,5.94117647059,1,StephenAtHome
0,0,2,2,0,0,1,0,1,0,0,6,0,3,1,0,0,14.0,3.625,2,StephenAtHome
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,140.0,1,StephenAtHome
2,0,0,0,0,0,0,1,0,0,0,9,0,2,0,1,4,24.0,3.7619047619,1,StephenAtHome
2,0,1,0,0,1,0,0,2,0,0,9,2,0,0,0,3,7.0,3.57692307692,5,StephenAtHome
2,0,0,1,0,0,0,0,3,0,0,6,2,2,0,0,2,13.5,3.5,2,StephenAtHome
0,0,0,1,0,0,1,0,0,0,0,7,0,1,0,0,0,16.0,4.66666666667,1,StephenAtHome
0,0,0,0,0,0,0,1,0,0,0,8,1,1,0,1,3,17.0,3.66666666667,1,aplusk
0,1,0,0,0,0,1,1,0,1,0,4,0,0,0,0,0,13.0,5.2,1,aplusk
0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,6.0,4.2,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,1,4,13.0,3.72727272727,1,aplusk
0,0,0,1,0,0,2,2,1,0,0,13,2,1,0,0,5,29.0,4.13043478261,1,aplusk
0,1,1,1,0,0,0,0,1,0,0,3,0,4,0,1,1,18.0,3.6875,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,6.66666666667,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,7.5,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,1,3,10.0,2.75,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,7,0,2,0,1,3,15.0,2.76923076923,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3.0,8.66666666667,1,aplusk
1,0,0,0,0,0,0,1,0,0,0,13,1,1,0,1,4,23.0,3.47619047619,1,aplusk
0,2,0,0,0,0,0,1,0,0,0,9,0,2,0,1,3,13.0,3.47826086957,2,aplusk
2,0,0,1,1,0,0,1,0,0,0,4,0,0,0,0,2,17.0,3.86666666667,1,aplusk
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4.0,6.0,2,aplusk
0,0,0,0,0,0,0,1,0,0,0,8,0,2,0,1,3,14.0,3.5,1,aplusk
0,1,1,0,1,0,0,2,0,0,0,14,0,1,0,2,6,33.0,3.55172413793,1,aplusk
0,1,0,3,0,0,0,0,0,0,0,3,0,1,1,1,0,8.0,4.6,3,aplusk
0,2,0,1,0,0,0,1,0,0,0,8,0,2,0,1,4,18.0,3.4375,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5.0,5.8,1,aplusk
0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9.0,4.88888888889,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,6.25,1,aplusk
1,1,0,0,0,1,1,0,0,0,0,2,2,1,0,0,1,15.0,4.61538461538,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.33333333333,1,aplusk
2,0,0,0,0,0,0,2,0,2,1,16,0,1,0,1,8,10.0,3.45833333333,3,aplusk
2,1,0,1,0,1,0,0,0,0,0,6,0,0,0,0,2,11.0,3.61904761905,2,aplusk
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,10.0,4.6,1,aplusk
0,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,11.0,4.36363636364,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,4,22.0,4.78947368421,1,aplusk
2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9.5,4.05555555556,2,aplusk
0,0,2,0,0,1,0,0,0,0,0,4,0,0,1,0,0,9.0,3.64705882353,2,aplusk
0,0,0,0,0,0,0,1,0,2,0,12,0,2,0,1,4,12.5,4.14285714286,2,aplusk
0,0,1,0,0,0,1,0,0,0,0,3,1,0,1,0,0,17.0,4.0,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,2,7.5,3.08333333333,2,aplusk
0,0,0,0,0,2,0,1,0,0,0,10,0,3,0,0,1,27.0,4.44,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,1,3,13.0,2.72727272727,1,aplusk
1,2,0,0,0,0,0,1,1,0,0,8,3,1,1,1,5,24.0,3.52380952381,1,aplusk
1,0,0,1,1,0,0,2,1,1,1,11,1,1,0,1,3,10.3333333333,4.13043478261,3,aplusk
0,1,1,0,0,0,0,0,0,0,0,4,0,1,1,0,1,15.0,3.53333333333,1,aplusk
0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,14.0,4.5,1,aplusk
1,0,0,0,1,0,1,0,0,0,1,3,1,1,0,0,1,7.5,4.08333333333,2,aplusk
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,3.2,1,aplusk
1,0,1,2,1,0,2,1,0,0,0,8,0,2,2,0,3,10.3333333333,3.58333333333,3,aplusk
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.66666666667,1,aplusk
0,0,0,1,0,1,0,0,0,2,0,3,2,2,0,1,1,11.0,4.47058823529,2,aplusk
0,0,0,0,0,0,1,1,0,0,0,10,3,1,0,1,6,20.0,3.41176470588,1,aplusk
0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,6.0,3.5,1,aplusk
0,0,0,1,0,0,0,2,1,0,0,13,1,1,0,2,4,11.0,3.70588235294,2,aplusk
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,5.33333333333,1,aplusk
0,0,0,1,0,0,0,1,0,0,0,6,1,0,0,0,2,20.0,3.78947368421,1,aplusk
1,0,0,2,0,0,0,0,0,0,0,6,4,0,0,0,2,9.0,4.5625,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.66666666667,1,aplusk
1,0,0,1,0,0,0,0,0,0,0,8,2,1,1,0,3,27.0,3.88888888889,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5.0,5.25,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,6.0,1,aplusk
1,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,15.0,3.76923076923,1,aplusk
0,0,0,0,0,0,0,1,1,0,0,8,2,1,0,1,4,15.0,3.33333333333,1,aplusk
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,5.6,1,aplusk
1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7.5,4.53846153846,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.0,4.0,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4.4,1,aplusk
0,0,0,0,0,0,0,2,0,0,0,10,2,1,0,2,6,23.0,4.6,1,aplusk
1,0,0,0,0,0,0,1,0,0,1,8,0,2,1,1,3,20.0,3.1875,1,aplusk
0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,11.0,4.9,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,6.0,1,aplusk
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,11.0,4.44444444444,1,aplusk
0,0,0,2,0,0,0,0,0,2,0,2,3,0,0,0,1,15.0,4.23076923077,1,aplusk
0,0,0,0,0,0,0,4,0,0,0,10,0,1,0,1,7,22.0,3.76470588235,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,8,1,1,0,1,7,19.0,3.35294117647,1,aplusk
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,3.6,1,aplusk
1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,3,16.0,3.73333333333,1,aplusk
1,0,0,1,0,0,0,1,0,0,0,9,2,0,0,0,3,19.0,4.1875,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0,4.33333333333,1,aplusk
0,1,0,2,1,0,0,0,1,0,0,6,1,2,0,0,0,8.33333333333,4.66666666667,3,aplusk
0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,1,10.0,7.7,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,8,0,2,0,2,3,13.0,3.09090909091,1,aplusk
1,0,0,0,1,0,1,0,0,0,0,5,1,1,0,0,0,11.0,3.82352941176,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5.0,7.2,1,aplusk
0,1,0,0,0,0,1,0,0,0,0,5,1,0,0,0,1,17.0,4.86666666667,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,1,3,13.0,3.7,1,aplusk
0,0,1,0,0,0,0,1,0,0,0,8,0,0,1,0,0,22.0,5.14285714286,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,7,1,1,0,1,3,16.0,3.5,1,aplusk
1,1,0,0,0,0,0,0,0,0,0,7,1,1,0,0,2,5.75,4.21052631579,4,aplusk
0,1,0,2,1,0,0,3,0,1,0,10,0,1,0,0,4,31.0,3.65384615385,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.0,1,aplusk
1,1,1,3,2,0,0,1,0,0,0,9,0,2,0,1,4,7.25,3.72,4,aplusk
0,0,0,0,0,0,0,2,2,0,0,10,1,1,0,1,4,21.0,4.1875,1,aplusk
1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,15.0,4.07142857143,1,aplusk
0,1,0,1,0,0,0,0,0,0,0,4,1,0,0,1,1,7.5,3.61538461538,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,5.33333333333,1,aplusk
0,0,0,0,0,0,0,1,2,0,1,8,2,1,0,1,6,23.0,3.55555555556,1,aplusk
1,1,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,14.0,4.69230769231,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,7.66666666667,1,aplusk
0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,1,22.0,6.55555555556,1,aplusk
0,0,0,3,0,1,0,2,2,2,0,9,4,1,0,0,4,31.0,4.08333333333,1,aplusk
0,0,0,0,0,1,0,1,0,2,0,9,1,0,0,0,4,23.0,3.89473684211,1,aplusk
0,0,0,0,0,0,0,1,1,2,0,11,0,0,0,0,3,18.0,3.84615384615,1,aplusk
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4.0,5.5,1,aplusk
0,1,0,1,1,0,1,1,0,0,0,14,0,3,0,2,5,34.0,3.56666666667,1,aplusk
0,2,0,0,1,0,0,1,0,0,0,9,0,2,1,1,3,14.5,3.84615384615,2,aplusk
1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,9.0,3.88888888889,1,aplusk
0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,4.5,4.125,2,aplusk
0,0,0,0,0,0,1,2,0,0,0,14,0,0,0,0,1,20.0,5.0,1,aplusk
0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,5.0,4.8,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,8,1,1,0,1,4,14.0,3.5,1,aplusk
2,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,2,9.5,4.11764705882,2,aplusk
0,2,1,1,0,0,0,2,0,0,0,13,1,0,0,0,5,17.0,3.56666666667,2,aplusk
0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12.0,4.41666666667,1,aplusk
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,4.63636363636,2,aplusk
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,3.85714285714,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,7,1,2,0,1,4,13.0,3.81818181818,1,aplusk
1,0,0,0,1,0,0,1,1,0,0,10,0,1,2,0,4,13.5,3.95652173913,2,aplusk
0,0,0,0,0,0,0,2,0,0,0,11,4,1,0,1,4,27.0,4.40909090909,1,aplusk
1,0,0,0,0,0,0,0,1,2,1,3,5,0,0,0,0,8.5,5.0,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,7.0,4.66666666667,1,aplusk
0,0,0,0,0,0,0,2,0,0,0,14,1,2,0,1,6,25.0,4.22727272727,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.33333333333,1,aplusk
1,1,0,0,0,0,0,1,0,0,0,5,0,0,1,0,1,8.5,4.4,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,7.0,5.16666666667,1,aplusk
2,0,0,0,0,1,0,0,1,0,0,10,0,1,0,0,5,12.5,3.68181818182,2,aplusk
0,1,0,1,0,0,0,1,0,0,0,7,2,2,0,0,2,9.66666666667,3.58333333333,3,aplusk
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,6.33333333333,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,1,3,9.0,2.57142857143,1,aplusk
0,1,1,0,0,0,1,1,0,0,0,10,0,1,0,0,1,25.0,4.95454545455,1,aplusk
0,0,1,0,0,0,0,1,0,0,0,11,0,1,0,1,3,20.0,4.44444444444,1,aplusk
0,0,1,0,0,1,0,0,1,0,0,4,4,0,1,0,2,7.66666666667,3.3,3,aplusk
